Project Title : exSitu_35Zr39Ti25Nb 
Material : 35Zr39Ti25Nb 
Informations :  
Date : 17/05/2019 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.210000 
Total Length(mm) : 50.000000 
Gauge Length(mm) : 5.100000 
Thickness(mm) : 0.950000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
20.100000 	5.000000 	5.000000 	-543.200000 	5.265184 	0.006878 	2.462704 	2.507828 	-10.650980 	1.377600 	
20.200000 	5.000000 	5.000000 	-543.200000 	5.491962 	0.007763 	2.462893 	2.615843 	-10.650980 	1.377600 	
20.300000 	5.000000 	5.000000 	-543.200000 	5.265184 	0.007819 	2.462704 	2.507828 	-10.650980 	1.377600 	
20.400000 	5.000000 	5.000000 	-543.200000 	4.989107 	0.006914 	2.462474 	2.376331 	-10.650980 	1.377600 	
20.500000 	5.000000 	5.000000 	-543.200000 	4.920088 	0.006765 	2.462417 	2.343457 	-10.650980 	1.377600 	
20.600000 	5.000000 	5.000000 	-543.200000 	4.663730 	0.006467 	2.462203 	2.221353 	-10.650980 	1.377600 	
20.700000 	5.000000 	5.000000 	-543.200000 	4.772189 	0.006393 	2.462294 	2.273012 	-10.650980 	1.377600 	
20.800000 	5.000000 	5.000000 	-543.200000 	4.860928 	0.006989 	2.462368 	2.315279 	-10.650980 	1.377600 	
20.900000 	5.000000 	5.000000 	-543.200000 	4.821489 	0.007715 	2.462335 	2.296494 	-10.650980 	1.377600 	
21.000000 	5.000000 	5.000000 	-543.200000 	5.038406 	0.006756 	2.462515 	2.399813 	-10.650980 	1.377600 	
21.100000 	5.000000 	5.000000 	-543.200000 	5.117286 	0.006467 	2.462581 	2.437383 	-10.650980 	1.377600 	
21.200000 	5.000000 	5.000000 	-543.200000 	5.097566 	0.005871 	2.462565 	2.427990 	-10.650980 	1.377600 	
21.300000 	5.000000 	5.000000 	-543.200000 	5.008827 	0.006486 	2.462491 	2.385724 	-10.650980 	1.377600 	
21.400000 	5.000000 	5.000000 	-543.200000 	4.949667 	0.007371 	2.462442 	2.357546 	-10.650980 	1.377600 	
21.500000 	5.000000 	5.000000 	-543.200000 	4.939808 	0.007306 	2.462433 	2.352850 	-10.650980 	1.377600 	
21.600000 	5.000000 	5.000000 	-543.200000 	5.028547 	0.007018 	2.462507 	2.395116 	-10.650980 	1.377600 	
21.700000 	5.000000 	5.000000 	-543.200000 	5.117286 	0.005219 	2.462581 	2.437383 	-10.650980 	1.377600 	
21.800000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.006253 	2.462524 	2.404509 	-10.650980 	1.377600 	
21.900000 	5.000000 	5.000000 	-543.200000 	5.196165 	0.005741 	2.462647 	2.474953 	-10.650980 	1.377600 	
22.000000 	5.000000 	5.000000 	-543.200000 	4.998967 	0.005806 	2.462483 	2.381027 	-10.650980 	1.377600 	
22.100000 	5.000000 	5.000000 	-543.200000 	4.772189 	0.007232 	2.462294 	2.273012 	-10.650980 	1.377600 	
22.200000 	5.000000 	5.000000 	-543.200000 	4.624291 	0.007232 	2.462170 	2.202568 	-10.650980 	1.377600 	
22.300000 	5.000000 	5.000000 	-543.200000 	4.496112 	0.008331 	2.462064 	2.141516 	-10.650980 	1.377600 	
22.400000 	5.000000 	5.000000 	-543.200000 	4.535552 	0.009524 	2.462096 	2.160301 	-10.650980 	1.377600 	
22.500000 	5.000000 	5.000000 	-543.200000 	4.644011 	0.009663 	2.462187 	2.211960 	-10.650980 	1.377600 	
22.600000 	5.000000 	5.000000 	-543.200000 	4.703170 	0.008341 	2.462236 	2.240138 	-10.650980 	1.377600 	
22.700000 	5.000000 	5.000000 	-543.200000 	4.673590 	0.007735 	2.462211 	2.226049 	-10.650980 	1.377600 	
22.800000 	5.000000 	5.000000 	-543.200000 	4.752470 	0.007371 	2.462277 	2.263620 	-10.650980 	1.377600 	
22.900000 	5.000000 	5.000000 	-543.200000 	4.969387 	0.006356 	2.462458 	2.366938 	-10.650980 	1.377600 	
23.000000 	5.000000 	5.000000 	-543.200000 	5.334203 	0.006505 	2.462762 	2.540702 	-10.650980 	1.377600 	
23.100000 	5.000000 	5.000000 	-543.200000 	5.383503 	0.006440 	2.462803 	2.564183 	-10.650980 	1.377600 	
23.200000 	5.000000 	5.000000 	-543.200000 	5.442662 	0.006356 	2.462852 	2.592361 	-10.650980 	1.377600 	
23.300000 	5.000000 	5.000000 	-543.200000 	5.245464 	0.007287 	2.462688 	2.498435 	-10.650980 	1.377600 	
23.400000 	5.000000 	5.000000 	-543.200000 	5.067986 	0.006626 	2.462540 	2.413901 	-10.650980 	1.377600 	
23.500000 	5.000000 	5.000000 	-543.200000 	4.791909 	0.006830 	2.462310 	2.282405 	-10.650980 	1.377600 	
23.600000 	5.000000 	5.000000 	-543.200000 	4.979247 	0.006905 	2.462466 	2.371635 	-10.650980 	1.377600 	
23.700000 	5.000000 	5.000000 	-543.200000 	4.683450 	0.009356 	2.462220 	2.230746 	-10.650980 	1.377600 	
23.800000 	5.000000 	5.000000 	-543.200000 	4.831349 	0.010604 	2.462343 	2.301190 	-10.650980 	1.377600 	
23.900000 	5.000000 	5.000000 	-543.200000 	5.146865 	0.011508 	2.462606 	2.451472 	-10.650980 	1.377600 	
24.000000 	5.000000 	5.000000 	-543.200000 	4.713030 	0.010921 	2.462244 	2.244834 	-10.650980 	1.377600 	
24.100000 	5.000000 	5.000000 	-543.200000 	4.989107 	0.008620 	2.462474 	2.376331 	-10.650980 	1.377600 	
24.200000 	5.000000 	5.000000 	-543.200000 	4.742610 	0.008163 	2.462269 	2.258923 	-10.650980 	1.377600 	
24.300000 	5.000000 	5.000000 	-543.200000 	4.851068 	0.006840 	2.462359 	2.310583 	-10.650980 	1.377600 	
24.400000 	5.000000 	5.000000 	-543.200000 	5.304624 	0.007809 	2.462737 	2.526613 	-10.650980 	1.377600 	
24.500000 	5.000000 	5.000000 	-543.200000 	5.393363 	0.007157 	2.462811 	2.568880 	-10.650980 	1.377600 	
24.600000 	5.000000 	5.000000 	-543.200000 	5.314484 	0.007475 	2.462746 	2.531309 	-10.650980 	1.377600 	
24.700000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.008499 	2.462524 	2.404509 	-10.650980 	1.377600 	
24.800000 	5.000000 	5.000000 	-543.200000 	4.890508 	0.007362 	2.462392 	2.329368 	-10.650980 	1.377600 	
24.900000 	5.000000 	5.000000 	-543.200000 	4.910228 	0.007044 	2.462409 	2.338761 	-10.650980 	1.377600 	
25.000000 	5.000000 	5.000000 	-543.200000 	5.127146 	0.007641 	2.462589 	2.442079 	-10.650980 	1.377600 	
25.100000 	5.000000 	5.000000 	-543.200000 	5.551121 	0.006700 	2.462943 	2.644020 	-10.650980 	1.377600 	
25.200000 	5.000000 	5.000000 	-543.200000 	5.472242 	0.007903 	2.462877 	2.606450 	-10.650980 	1.377600 	
25.300000 	5.000000 	5.000000 	-543.200000 	5.353923 	0.009115 	2.462778 	2.550094 	-10.650980 	1.377600 	
25.400000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.008872 	2.462557 	2.423294 	-10.650980 	1.377600 	
25.500000 	5.000000 	5.000000 	-543.200000 	4.772189 	0.009598 	2.462294 	2.273012 	-10.650980 	1.377600 	
25.600000 	5.000000 	5.000000 	-543.200000 	4.742610 	0.008062 	2.462269 	2.258923 	-10.650980 	1.377600 	
25.700000 	5.000000 	5.000000 	-543.200000 	4.900368 	0.007157 	2.462400 	2.334064 	-10.650980 	1.377600 	
25.800000 	5.000000 	5.000000 	-543.200000 	4.900368 	0.005919 	2.462400 	2.334064 	-10.650980 	1.377600 	
25.900000 	5.000000 	5.000000 	-543.200000 	4.860928 	0.005313 	2.462368 	2.315279 	-10.650980 	1.377600 	
26.000000 	5.000000 	5.000000 	-543.200000 	5.008827 	0.006794 	2.462491 	2.385724 	-10.650980 	1.377600 	
26.100000 	5.000000 	5.000000 	-543.200000 	4.713030 	0.007540 	2.462244 	2.244834 	-10.650980 	1.377600 	
26.200000 	5.000000 	5.000000 	-543.200000 	4.713030 	0.008350 	2.462244 	2.244834 	-10.650980 	1.377600 	
26.300000 	5.000000 	5.000000 	-543.200000 	4.496112 	0.008872 	2.462064 	2.141516 	-10.650980 	1.377600 	
26.400000 	5.000000 	5.000000 	-543.200000 	4.279195 	0.008480 	2.461883 	2.038197 	-10.650980 	1.377600 	
26.500000 	5.000000 	5.000000 	-543.200000 	4.427093 	0.007735 	2.462006 	2.108642 	-10.650980 	1.377600 	
26.600000 	5.000000 	5.000000 	-543.200000 	4.456673 	0.008610 	2.462031 	2.122730 	-10.650980 	1.377600 	
26.700000 	5.000000 	5.000000 	-543.200000 	4.673590 	0.008704 	2.462211 	2.226049 	-10.650980 	1.377600 	
26.800000 	5.000000 	5.000000 	-543.200000 	4.614431 	0.008992 	2.462162 	2.197871 	-10.650980 	1.377600 	
26.900000 	5.000000 	5.000000 	-543.200000 	4.732750 	0.010027 	2.462261 	2.254227 	-10.650980 	1.377600 	
27.000000 	5.000000 	5.000000 	-543.200000 	4.920088 	0.009589 	2.462417 	2.343457 	-10.650980 	1.377600 	
27.100000 	5.000000 	5.000000 	-543.200000 	4.900368 	0.009421 	2.462400 	2.334064 	-10.650980 	1.377600 	
27.200000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.008480 	2.462557 	2.423294 	-10.650980 	1.377600 	
27.300000 	5.000000 	5.000000 	-543.200000 	4.920088 	0.007958 	2.462417 	2.343457 	-10.650980 	1.377600 	
27.400000 	5.000000 	5.000000 	-543.200000 	4.703170 	0.007800 	2.462236 	2.240138 	-10.650980 	1.377600 	
27.500000 	5.000000 	5.000000 	-543.200000 	4.703170 	0.007939 	2.462236 	2.240138 	-10.650980 	1.377600 	
27.600000 	5.000000 	5.000000 	-543.200000 	4.703170 	0.008302 	2.462236 	2.240138 	-10.650980 	1.377600 	
27.700000 	5.000000 	5.000000 	-543.200000 	4.860928 	0.008331 	2.462368 	2.315279 	-10.650980 	1.377600 	
27.800000 	5.000000 	5.000000 	-543.200000 	5.028547 	0.007092 	2.462507 	2.395116 	-10.650980 	1.377600 	
27.900000 	5.000000 	5.000000 	-543.200000 	5.127146 	0.006813 	2.462589 	2.442079 	-10.650980 	1.377600 	
28.000000 	5.000000 	5.000000 	-543.200000 	5.225744 	0.007465 	2.462672 	2.489042 	-10.650980 	1.377600 	
28.100000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.007297 	2.462557 	2.423294 	-10.650980 	1.377600 	
28.200000 	5.000000 	5.000000 	-543.200000 	5.058126 	0.006616 	2.462532 	2.409205 	-10.650980 	1.377600 	
28.300000 	5.000000 	5.000000 	-543.200000 	5.028547 	0.006840 	2.462507 	2.395116 	-10.650980 	1.377600 	
28.400000 	5.000000 	5.000000 	-543.200000 	4.732750 	0.006243 	2.462261 	2.254227 	-10.650980 	1.377600 	
28.500000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.005443 	2.462524 	2.404509 	-10.650980 	1.377600 	
28.600000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.007073 	2.462524 	2.404509 	-10.650980 	1.377600 	
28.700000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.006775 	2.462524 	2.404509 	-10.650980 	1.377600 	
28.800000 	5.000000 	5.000000 	-543.200000 	5.245464 	0.008192 	2.462688 	2.498435 	-10.650980 	1.377600 	
28.900000 	5.000000 	5.000000 	-543.200000 	4.929948 	0.009962 	2.462425 	2.348153 	-10.650980 	1.377600 	
29.000000 	5.000000 	5.000000 	-543.200000 	5.008827 	0.009161 	2.462491 	2.385724 	-10.650980 	1.377600 	
29.100000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.008136 	2.462524 	2.404509 	-10.650980 	1.377600 	
29.200000 	5.000000 	5.000000 	-543.200000 	5.176445 	0.006878 	2.462631 	2.465561 	-10.650980 	1.377600 	
29.300000 	5.000000 	5.000000 	-543.200000 	5.166585 	0.006794 	2.462622 	2.460865 	-10.650980 	1.377600 	
29.400000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.006551 	2.462557 	2.423294 	-10.650980 	1.377600 	
29.500000 	5.000000 	5.000000 	-543.200000 	5.038406 	0.008834 	2.462515 	2.399813 	-10.650980 	1.377600 	
29.600000 	5.000000 	5.000000 	-543.200000 	4.998967 	0.008610 	2.462483 	2.381027 	-10.650980 	1.377600 	
29.700000 	5.000000 	5.000000 	-543.200000 	5.137005 	0.006775 	2.462598 	2.446776 	-10.650980 	1.377600 	
29.800000 	5.000000 	5.000000 	-543.200000 	5.058126 	0.007828 	2.462532 	2.409205 	-10.650980 	1.377600 	
29.900000 	5.000000 	5.000000 	-543.200000 	4.989107 	0.006635 	2.462474 	2.376331 	-10.650980 	1.377600 	
30.000000 	5.000000 	5.000000 	-543.200000 	4.959527 	0.006253 	2.462450 	2.362242 	-10.650980 	1.377600 	
30.100000 	5.000000 	5.000000 	-543.200000 	4.969387 	0.007725 	2.462458 	2.366938 	-10.650980 	1.377600 	
30.200000 	5.000000 	5.000000 	-543.200000 	5.245464 	0.007874 	2.462688 	2.498435 	-10.650980 	1.377600 	
30.300000 	5.000000 	5.000000 	-543.200000 	5.324343 	0.008620 	2.462754 	2.536005 	-10.650980 	1.377600 	
30.400000 	5.000000 	5.000000 	-543.200000 	5.245464 	0.010409 	2.462688 	2.498435 	-10.650980 	1.377600 	
30.500000 	5.000000 	5.000000 	-543.200000 	5.215885 	0.010549 	2.462663 	2.484346 	-10.650980 	1.377600 	
30.600000 	5.000000 	5.000000 	-543.200000 	5.107426 	0.010101 	2.462573 	2.432687 	-10.650980 	1.377600 	
30.700000 	5.000000 	5.000000 	-543.200000 	5.058126 	0.010027 	2.462532 	2.409205 	-10.650980 	1.377600 	
30.800000 	5.000000 	5.000000 	-543.200000 	4.989107 	0.008908 	2.462474 	2.376331 	-10.650980 	1.377600 	
30.900000 	5.000000 	5.000000 	-543.200000 	4.939808 	0.009077 	2.462433 	2.352850 	-10.650980 	1.377600 	
31.000000 	5.000000 	5.000000 	-543.200000 	4.791909 	0.009495 	2.462310 	2.282405 	-10.650980 	1.377600 	
31.100000 	5.000000 	5.000000 	-543.200000 	4.860928 	0.008367 	2.462368 	2.315279 	-10.650980 	1.377600 	
31.200000 	5.000000 	5.000000 	-543.200000 	5.117286 	0.008675 	2.462581 	2.437383 	-10.650980 	1.377600 	
31.300000 	5.000000 	5.000000 	-543.200000 	5.058126 	0.009317 	2.462532 	2.409205 	-10.650980 	1.377600 	
31.400000 	5.000000 	5.000000 	-543.200000 	5.146865 	0.010082 	2.462606 	2.451472 	-10.650980 	1.377600 	
31.500000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.011070 	2.462557 	2.423294 	-10.650980 	1.377600 	
31.600000 	5.000000 	5.000000 	-543.200000 	5.077846 	0.009952 	2.462548 	2.418598 	-10.650980 	1.377600 	
31.700000 	5.000000 	5.000000 	-543.200000 	5.225744 	0.008386 	2.462672 	2.489042 	-10.650980 	1.377600 	
31.800000 	5.000000 	5.000000 	-543.200000 	5.146865 	0.007706 	2.462606 	2.451472 	-10.650980 	1.377600 	
31.900000 	5.000000 	5.000000 	-543.200000 	5.186305 	0.006662 	2.462639 	2.470257 	-10.650980 	1.377600 	
32.000000 	5.000000 	5.000000 	-543.200000 	5.127146 	0.006672 	2.462589 	2.442079 	-10.650980 	1.377600 	
32.100000 	5.000000 	5.000000 	-543.200000 	4.989107 	0.006616 	2.462474 	2.376331 	-10.650980 	1.377600 	
32.200000 	5.000000 	5.000000 	-543.200000 	4.998967 	0.005871 	2.462483 	2.381027 	-10.650980 	1.377600 	
32.300000 	5.000000 	5.000000 	-543.200000 	4.890508 	0.008312 	2.462392 	2.329368 	-10.650980 	1.377600 	
32.400000 	5.000000 	5.000000 	-543.200000 	4.910228 	0.008033 	2.462409 	2.338761 	-10.650980 	1.377600 	
32.500000 	5.000000 	5.000000 	-543.200000 	4.890508 	0.008406 	2.462392 	2.329368 	-10.650980 	1.377600 	
32.600000 	5.000000 	5.000000 	-543.200000 	4.811629 	0.009589 	2.462327 	2.291798 	-10.650980 	1.377600 	
32.700000 	5.000000 	5.000000 	-543.200000 	4.821489 	0.006765 	2.462335 	2.296494 	-10.650980 	1.377600 	
32.800000 	5.000000 	5.000000 	-543.200000 	4.722890 	0.007920 	2.462253 	2.249531 	-10.650980 	1.377600 	
32.900000 	5.000000 	5.000000 	-543.200000 	4.604571 	0.008358 	2.462154 	2.193175 	-10.650980 	1.377600 	
33.000000 	5.000000 	5.000000 	-543.200000 	4.821489 	0.006895 	2.462335 	2.296494 	-10.650980 	1.377600 	
33.100000 	5.000000 	5.000000 	-543.200000 	4.890508 	0.008377 	2.462392 	2.329368 	-10.650980 	1.377600 	
33.200000 	5.000000 	5.000000 	-543.200000 	4.920088 	0.009644 	2.462417 	2.343457 	-10.650980 	1.377600 	
33.300000 	5.000000 	5.000000 	-543.200000 	5.156725 	0.009878 	2.462614 	2.456168 	-10.650980 	1.377600 	
33.400000 	5.000000 	5.000000 	-543.200000 	5.215885 	0.010419 	2.462663 	2.484346 	-10.650980 	1.377600 	
33.500000 	5.000000 	5.000000 	-543.200000 	5.206025 	0.010130 	2.462655 	2.479650 	-10.650980 	1.377600 	
33.600000 	5.000000 	5.000000 	-543.200000 	5.156725 	0.009300 	2.462614 	2.456168 	-10.650980 	1.377600 	
33.700000 	5.000000 	5.000000 	-543.200000 	5.255324 	0.007605 	2.462696 	2.503131 	-10.650980 	1.377600 	
33.800000 	5.000000 	5.000000 	-543.200000 	4.870788 	0.008908 	2.462376 	2.319975 	-10.650980 	1.377600 	
33.900000 	5.000000 	5.000000 	-543.200000 	5.127146 	0.008834 	2.462589 	2.442079 	-10.650980 	1.377600 	
34.000000 	5.000000 	5.000000 	-543.200000 	5.067986 	0.009142 	2.462540 	2.413901 	-10.650980 	1.377600 	
34.100000 	5.000000 	5.000000 	-543.200000 	4.979247 	0.009291 	2.462466 	2.371635 	-10.650980 	1.377600 	
34.200000 	5.000000 	5.000000 	-543.200000 	5.215885 	0.009654 	2.462663 	2.484346 	-10.650980 	1.377600 	
34.300000 	5.000000 	5.000000 	-543.200000 	4.979247 	0.010036 	2.462466 	2.371635 	-10.650980 	1.377600 	
34.400000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.007968 	2.462557 	2.423294 	-10.650980 	1.377600 	
34.500000 	5.000000 	5.000000 	-543.200000 	5.008827 	0.008927 	2.462491 	2.385724 	-10.650980 	1.377600 	
34.600000 	5.000000 	5.000000 	-543.200000 	4.979247 	0.007157 	2.462466 	2.371635 	-10.650980 	1.377600 	
34.700000 	5.000000 	5.000000 	-543.200000 	4.693310 	0.006924 	2.462228 	2.235442 	-10.650980 	1.377600 	
34.800000 	5.000000 	5.000000 	-543.200000 	4.515832 	0.008331 	2.462080 	2.150908 	-10.650980 	1.377600 	
34.900000 	5.000000 	5.000000 	-543.200000 	4.239755 	0.009878 	2.461850 	2.019412 	-10.650980 	1.377600 	
35.000000 	5.000000 	5.000000 	-543.200000 	4.091857 	0.010399 	2.461727 	1.948967 	-10.650980 	1.377600 	
35.100000 	5.000000 	5.000000 	-543.200000 	4.289054 	0.010334 	2.461891 	2.042893 	-10.650980 	1.377600 	
35.200000 	5.000000 	5.000000 	-543.200000 	4.436953 	0.009469 	2.462014 	2.113338 	-10.650980 	1.377600 	
35.300000 	5.000000 	5.000000 	-543.200000 	4.752470 	0.007903 	2.462277 	2.263620 	-10.650980 	1.377600 	
35.400000 	5.000000 	5.000000 	-543.200000 	5.018687 	0.007977 	2.462499 	2.390420 	-10.650980 	1.377600 	
35.500000 	5.000000 	5.000000 	-543.200000 	4.959527 	0.007232 	2.462450 	2.362242 	-10.650980 	1.377600 	
35.600000 	5.000000 	5.000000 	-543.200000 	4.910228 	0.008172 	2.462409 	2.338761 	-10.650980 	1.377600 	
35.700000 	5.000000 	5.000000 	-543.200000 	5.038406 	0.009142 	2.462515 	2.399813 	-10.650980 	1.377600 	
35.800000 	5.000000 	5.000000 	-543.200000 	4.732750 	0.011210 	2.462261 	2.254227 	-10.650980 	1.377600 	
35.900000 	5.000000 	5.000000 	-543.200000 	4.801769 	0.012542 	2.462318 	2.287101 	-10.650980 	1.377600 	
36.000000 	5.000000 	5.000000 	-543.200000 	4.969387 	0.012552 	2.462458 	2.366938 	-10.650980 	1.377600 	
36.100000 	5.000000 	5.000000 	-543.200000 	4.870788 	0.010428 	2.462376 	2.319975 	-10.650980 	1.377600 	
36.200000 	5.000000 	5.000000 	-543.200000 	5.265184 	0.007763 	2.462704 	2.507828 	-10.650980 	1.377600 	
36.300000 	5.000000 	5.000000 	-543.200000 	5.324343 	0.007987 	2.462754 	2.536005 	-10.650980 	1.377600 	
36.400000 	5.000000 	5.000000 	-543.200000 	5.018687 	0.008499 	2.462499 	2.390420 	-10.650980 	1.377600 	
36.500000 	5.000000 	5.000000 	-543.200000 	5.077846 	0.008471 	2.462548 	2.418598 	-10.650980 	1.377600 	
36.600000 	5.000000 	5.000000 	-543.200000 	4.880648 	0.008834 	2.462384 	2.324672 	-10.650980 	1.377600 	
36.700000 	5.000000 	5.000000 	-543.200000 	4.713030 	0.007790 	2.462244 	2.244834 	-10.650980 	1.377600 	
36.800000 	5.000000 	5.000000 	-543.200000 	4.791909 	0.008004 	2.462310 	2.282405 	-10.650980 	1.377600 	
36.900000 	5.000000 	5.000000 	-543.200000 	4.634151 	0.008153 	2.462179 	2.207264 	-10.650980 	1.377600 	
37.000000 	5.000000 	5.000000 	-543.200000 	4.752470 	0.007119 	2.462277 	2.263620 	-10.650980 	1.377600 	
37.100000 	5.000000 	5.000000 	-543.200000 	4.920088 	0.007585 	2.462417 	2.343457 	-10.650980 	1.377600 	
37.200000 	5.000000 	5.000000 	-543.200000 	5.028547 	0.005452 	2.462507 	2.395116 	-10.650980 	1.377600 	
37.300000 	5.000000 	5.000000 	-543.200000 	5.255324 	0.007176 	2.462696 	2.503131 	-10.650980 	1.377600 	
37.400000 	5.000000 	5.000000 	-543.200000 	5.137005 	0.007763 	2.462598 	2.446776 	-10.650980 	1.377600 	
37.500000 	5.000000 	5.000000 	-543.200000 	5.107426 	0.008256 	2.462573 	2.432687 	-10.650980 	1.377600 	
37.600000 	5.000000 	5.000000 	-543.200000 	5.107426 	0.009077 	2.462573 	2.432687 	-10.650980 	1.377600 	
37.700000 	5.000000 	5.000000 	-543.200000 	4.969387 	0.007585 	2.462458 	2.366938 	-10.650980 	1.377600 	
37.800000 	5.000000 	5.000000 	-543.200000 	4.920088 	0.007595 	2.462417 	2.343457 	-10.650980 	1.377600 	
37.900000 	5.000000 	5.000000 	-543.200000 	5.008827 	0.006859 	2.462491 	2.385724 	-10.650980 	1.377600 	
38.000000 	5.000000 	5.000000 	-543.200000 	5.058126 	0.006243 	2.462532 	2.409205 	-10.650980 	1.377600 	
38.100000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.006020 	2.462557 	2.423294 	-10.650980 	1.377600 	
38.200000 	5.000000 	5.000000 	-543.200000 	5.265184 	0.005712 	2.462704 	2.507828 	-10.650980 	1.377600 	
38.300000 	5.000000 	5.000000 	-543.200000 	5.215885 	0.004156 	2.462663 	2.484346 	-10.650980 	1.377600 	
38.400000 	5.000000 	5.000000 	-543.200000 	5.275044 	0.004668 	2.462713 	2.512524 	-10.650980 	1.377600 	
38.500000 	5.000000 	5.000000 	-543.200000 	5.235604 	0.005200 	2.462680 	2.493739 	-10.650980 	1.377600 	
38.600000 	5.000000 	5.000000 	-543.200000 	5.186305 	0.004995 	2.462639 	2.470257 	-10.650980 	1.377600 	
38.700000 	5.000000 	5.000000 	-543.200000 	5.304624 	0.007446 	2.462737 	2.526613 	-10.650980 	1.377600 	
38.800000 	5.000000 	5.000000 	-543.200000 	5.067986 	0.006850 	2.462540 	2.413901 	-10.650980 	1.377600 	
38.900000 	5.000000 	5.000000 	-543.200000 	5.028547 	0.008471 	2.462507 	2.395116 	-10.650980 	1.377600 	
39.000000 	5.000000 	5.000000 	-543.200000 	4.949667 	0.009132 	2.462442 	2.357546 	-10.650980 	1.377600 	
39.100000 	5.000000 	5.000000 	-543.200000 	4.722890 	0.007259 	2.462253 	2.249531 	-10.650980 	1.377600 	
39.200000 	5.000000 	5.000000 	-543.200000 	5.028547 	0.007800 	2.462507 	2.395116 	-10.650980 	1.377600 	
39.300000 	5.000000 	5.000000 	-543.200000 	5.156725 	0.005349 	2.462614 	2.456168 	-10.650980 	1.377600 	
39.400000 	5.000000 	5.000000 	-543.200000 	5.176445 	0.005527 	2.462631 	2.465561 	-10.650980 	1.377600 	
39.500000 	5.000000 	5.000000 	-543.200000 	5.363783 	0.006505 	2.462787 	2.554791 	-10.650980 	1.377600 	
39.600000 	5.000000 	5.000000 	-543.200000 	5.245464 	0.007102 	2.462688 	2.498435 	-10.650980 	1.377600 	
39.700000 	5.000000 	5.000000 	-543.200000 	5.225744 	0.008798 	2.462672 	2.489042 	-10.650980 	1.377600 	
39.800000 	5.000000 	5.000000 	-543.200000 	5.373643 	0.009216 	2.462795 	2.559487 	-10.650980 	1.377600 	
39.900000 	5.000000 	5.000000 	-543.200000 	5.166585 	0.008927 	2.462622 	2.460865 	-10.650980 	1.377600 	
40.000000 	5.000000 	5.000000 	-543.200000 	5.383503 	0.008192 	2.462803 	2.564183 	-10.650980 	1.377600 	
40.100000 	5.000000 	5.000000 	-543.200000 	5.156725 	0.008107 	2.462614 	2.456168 	-10.650980 	1.377600 	
40.200000 	5.000000 	5.000000 	-543.200000 	4.969387 	0.006561 	2.462458 	2.366938 	-10.650980 	1.377600 	
40.300000 	5.000000 	5.000000 	-543.200000 	5.156725 	0.007893 	2.462614 	2.456168 	-10.650980 	1.377600 	
40.400000 	5.000000 	5.000000 	-543.200000 	4.900368 	0.007585 	2.462400 	2.334064 	-10.650980 	1.377600 	
40.500000 	5.000000 	5.000000 	-543.200000 	5.048266 	0.007456 	2.462524 	2.404509 	-10.650980 	1.377600 	
40.600000 	5.000000 	5.000000 	-543.200000 	5.186305 	0.008192 	2.462639 	2.470257 	-10.650980 	1.377600 	
40.700000 	5.000000 	5.000000 	-543.200000 	5.087706 	0.007297 	2.462557 	2.423294 	-10.650980 	1.377600 	
40.800000 	5.000000 	5.000000 	-543.200000 	5.117286 	0.008117 	2.462581 	2.437383 	-10.650980 	1.377600 	
40.900000 	5.000000 	5.000000 	-543.200000 	5.117286 	0.008341 	2.462581 	2.437383 	-10.650980 	1.377600 	
41.000000 	5.000000 	5.000000 	-543.200000 	5.058126 	0.009012 	2.462532 	2.409205 	-10.650980 	1.377600 	
41.100000 	5.000000 	5.000000 	-543.200000 	5.156725 	0.008807 	2.462614 	2.456168 	-10.650980 	1.377600 	
41.200000 	5.000000 	5.000000 	-543.200000 	5.186305 	0.009339 	2.462639 	2.470257 	-10.650980 	1.377600 	
41.300000 	5.000000 	5.000000 	-543.200000 	5.008827 	0.008733 	2.462491 	2.385724 	-10.650980 	1.377600 	
41.400000 	5.000000 	5.000000 	-543.200000 	4.890508 	0.008071 	2.462392 	2.329368 	-10.650980 	1.377600 	
41.500000 	5.000000 	5.000000 	-543.200000 	4.969387 	0.007838 	2.462458 	2.366938 	-10.650980 	1.377600 	
41.600000 	5.000000 	5.000000 	-543.200000 	4.811629 	0.008107 	2.462327 	2.291798 	-10.650980 	1.377600 	
41.700000 	5.000000 	5.000000 	-543.200000 	5.077846 	0.007828 	2.462548 	2.418598 	-10.650980 	1.377600 	
